Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,AMD,Athlon II X3 450,869,46.7,4297,https://cpu.userbenchmark.com/SpeedTest/91/AMD-Athlontm-II-X3-450-Processor
CPU,,Intel,Core i3 530,870,46.6,17383,https://cpu.userbenchmark.com/SpeedTest/132/IntelR-CoreTM-i3-CPU---------530----293GHz
CPU,,Intel,Core i3-3227U,871,46.6,7144,https://cpu.userbenchmark.com/SpeedTest/5042/IntelR-CoreTM-i3-3227U-CPU---190GHz
CPU,,Intel,Celeron G530,872,46.5,3732,https://cpu.userbenchmark.com/SpeedTest/229/IntelR-CeleronR-CPU-G530---240GHz
CPU,,Intel,Xeon X3220,873,46.5,775,https://cpu.userbenchmark.com/SpeedTest/4801/IntelR-XeonR-CPU-----------X3220----240GHz
CPU,,Intel,Core i3-4005U,874,46.4,37487,https://cpu.userbenchmark.com/SpeedTest/7028/IntelR-CoreTM-i3-4005U-CPU---170GHz
CPU,,Intel,Core m3-7Y32,875,46.4,56,https://cpu.userbenchmark.com/SpeedTest/513740/IntelR-CoreTM-m3-7Y32-CPU---110GHz
CPU,,Intel,Core i5-7Y54,876,46.4,1459,https://cpu.userbenchmark.com/SpeedTest/193628/IntelR-CoreTM-i5-7Y54-CPU---120GHz
CPU,BX80562Q6600,Intel,Core2 Quad Q6600,877,46.4,63530,https://cpu.userbenchmark.com/Intel-Core2-Quad-Q6600/Rating/1980
CPU,,Intel,Core m3-7Y30,878,46.3,4610,https://cpu.userbenchmark.com/SpeedTest/196956/IntelR-CoreTM-m3-7Y30-CPU---100GHz
CPU,,Intel,Core2 Quad Q8200,879,46.3,19597,https://cpu.userbenchmark.com/SpeedTest/3754/IntelR-CoreTM2-Quad--CPU---Q8200----233GHz
CPU,,Intel,Pentium B970,880,46.2,3013,https://cpu.userbenchmark.com/SpeedTest/559/IntelR-PentiumR-CPU-B970---230GHz
CPU,,AMD,A8-3800 APU,881,46.2,1488,https://cpu.userbenchmark.com/SpeedTest/7059/AMD-A8-3800-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A10-5750M APU,882,46.2,3457,https://cpu.userbenchmark.com/SpeedTest/3779/AMD-A10-5750M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i5-2467M,883,46.2,4092,https://cpu.userbenchmark.com/SpeedTest/854/IntelR-CoreTM-i5-2467M-CPU---160GHz
CPU,,Intel,Core i3-4010U,884,46.2,12353,https://cpu.userbenchmark.com/SpeedTest/4821/IntelR-CoreTM-i3-4010U-CPU---170GHz
CPU,,AMD,Athlon II X3 445,885,46.1,3092,https://cpu.userbenchmark.com/SpeedTest/1775/AMD-Athlontm-II-X3-445-Processor
CPU,,AMD,A10-7800 APU (2014 D.Ka),886,46.1,15844,https://cpu.userbenchmark.com/SpeedTest/13491/AMD-A10-7800-Radeon-R7-12-Compute-Cores-4C-8G
CPU,AD9600AGABBOX,AMD,A8-9600 APU (2016 D.BR),887,46.1,11884,https://cpu.userbenchmark.com/SpeedTest/339630/AMD-A8-9600-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,,Intel,Core M-5Y10,888,46,470,https://cpu.userbenchmark.com/SpeedTest/17561/IntelR-Processor-5Y10-CPU---080GHz
CPU,,Intel,Core i3-3217U,889,45.9,27516,https://cpu.userbenchmark.com/SpeedTest/1643/IntelR-CoreTM-i3-3217U-CPU---180GHz
CPU,,Intel,Core2 Duo E8600,890,45.9,6077,https://cpu.userbenchmark.com/SpeedTest/124/IntelR-CoreTM2-Duo-CPU-----E8600----333GHz
CPU,,AMD,Athlon II X3 440,891,45.8,1889,https://cpu.userbenchmark.com/SpeedTest/5315/AMD-Athlontm-II-X3-440-Processor
CPU,,AMD,Athlon 64 X2 Dual Core 6400+,892,45.8,864,https://cpu.userbenchmark.com/SpeedTest/5653/AMD-Athlontm-64-X2-Dual-Core-Processor-6400-
CPU,,AMD,Athlon II X3 435,893,45.7,1814,https://cpu.userbenchmark.com/SpeedTest/2024/AMD-Athlontm-II-X3-435-Processor
CPU,AM963PAEY44AB,AMD,A10-9630P APU (2016 M.BR),894,45.6,565,https://cpu.userbenchmark.com/SpeedTest/192670/AMD-A10-9630P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,,Intel,Core2 Quad,895,45.6,5815,https://cpu.userbenchmark.com/SpeedTest/374/IntelR-CoreTM2-Quad-CPU-------------240GHz
CPU,,AMD,Phenom 9650,896,45.5,2716,https://cpu.userbenchmark.com/SpeedTest/5238/AMD-Phenomtm-9650-Quad-Core-Processor
CPU,,AMD,Ryzen 3 3200U,897,45.5,21146,https://cpu.userbenchmark.com/SpeedTest/771805/AMD-Ryzen-3-3200U-with-Radeon-Vega-Mobile-Gfx
CPU,,Intel,Core2 Duo E8500,898,45.4,19925,https://cpu.userbenchmark.com/SpeedTest/13/IntelR-CoreTM2-Duo-CPU-----E8500----316GHz
CPU,,AMD,A4-6320 APU,899,45.3,564,https://cpu.userbenchmark.com/SpeedTest/12932/AMD-A4-6320-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A10-5757M APU,900,45.3,1307,https://cpu.userbenchmark.com/SpeedTest/7160/AMD-A10-5757M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core M-5Y70,901,45.2,762,https://cpu.userbenchmark.com/SpeedTest/16573/IntelR-Processor-5Y70-CPU---110GHz
CPU,YM300UC4T2OFG,AMD,Athlon 300U,902,45.2,1644,https://cpu.userbenchmark.com/SpeedTest/852003/AMD-Athlon-300U-with-Radeon-Vega-Mobile-Gfx
CPU,,AMD,Phenom 9550,903,45.1,2720,https://cpu.userbenchmark.com/SpeedTest/2319/AMD-Phenomtm-9550-Quad-Core-Processor
CPU,,AMD,A10-4600M APU,904,44.9,5742,https://cpu.userbenchmark.com/SpeedTest/1051/AMD-A10-4600M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium B960,905,44.9,13040,https://cpu.userbenchmark.com/SpeedTest/1038/IntelR-PentiumR-CPU-B960---220GHz
CPU,,Intel,Core m3-6Y30,906,44.8,5260,https://cpu.userbenchmark.com/SpeedTest/38171/IntelR-CoreTM-m3-6Y30-CPU---090GHz
CPU,,AMD,Athlon II X2 270,907,44.8,6192,https://cpu.userbenchmark.com/SpeedTest/1939/AMD-Athlontm-II-X2-270-Processor
CPU,,Intel,Celeron 1005M,908,44.7,3306,https://cpu.userbenchmark.com/SpeedTest/5234/IntelR-CeleronR-CPU-1005M---190GHz
CPU,,Intel,Core M-5Y71,909,44.7,2961,https://cpu.userbenchmark.com/SpeedTest/24191/IntelR-CoreTM-M-5Y71-CPU---120GHz
CPU,,AMD,Athlon II X2 260,910,44.6,5149,https://cpu.userbenchmark.com/SpeedTest/4651/AMD-Athlontm-II-X2-260-Processor
CPU,,Intel,Core i5-3339Y,911,44.6,251,https://cpu.userbenchmark.com/SpeedTest/3454/IntelR-CoreTM-i5-3339Y-CPU---150GHz
CPU,,Intel,Core M-5Y10a,912,44.6,8,https://cpu.userbenchmark.com/SpeedTest/26061/IntelR-Processor-5Y10a-CPU---080GHz
CPU,,Intel,Core i5-4210Y,913,44.6,585,https://cpu.userbenchmark.com/SpeedTest/6358/IntelR-CoreTM-i5-4210Y-CPU---150GHz
CPU,,Intel,Pentium 2127U,914,44.5,1372,https://cpu.userbenchmark.com/SpeedTest/3354/IntelR-PentiumR-CPU-2127U---190GHz
CPU,,AMD,Athlon II X3 425,915,44.5,1349,https://cpu.userbenchmark.com/SpeedTest/2178/AMD-Athlontm-II-X3-425-Processor
CPU,AD9800AHABBOX,AMD,A12-9800E APU (2016 M.BR),916,44.5,655,https://cpu.userbenchmark.com/SpeedTest/345210/AMD-A12-9800E-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,FM983PAEY44AB,AMD,FX-9830P APU (2016 M.BR),917,44.4,4058,https://cpu.userbenchmark.com/SpeedTest/215072/AMD-FX-9830P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Pentium B940,918,44.4,3774,https://cpu.userbenchmark.com/SpeedTest/2724/IntelR-PentiumR-CPU-B940---200GHz
CPU,,Intel,Pentium B950,919,44.4,6978,https://cpu.userbenchmark.com/SpeedTest/1968/IntelR-PentiumR-CPU-B950---210GHz
CPU,,Intel,Core2 Duo E8400,920,44.3,71464,https://cpu.userbenchmark.com/Intel-Core2-Duo-E8400/Rating/2720
CPU,,Intel,Xeon E5405,921,44.3,711,https://cpu.userbenchmark.com/SpeedTest/25434/IntelR-XeonR-CPU-----------E5405----200GHz
CPU,,Intel,Core i5-2537M,922,44.2,480,https://cpu.userbenchmark.com/SpeedTest/3186/IntelR-CoreTM-i5-2537M-CPU---140GHz
CPU,,Intel,Core i5-4300Y,923,44.2,733,https://cpu.userbenchmark.com/SpeedTest/8659/IntelR-CoreTM-i5-4300Y-CPU---160GHz
CPU,,Intel,Pentium 3805U,924,44.2,944,https://cpu.userbenchmark.com/SpeedTest/34360/IntelR-PentiumR-3805U---190GHz
CPU,,Intel,Xeon E3110,925,44.1,365,https://cpu.userbenchmark.com/SpeedTest/4226/IntelR-XeonR-CPU-----------E3110----300GHz
CPU,,Intel,Core M-5Y10c,926,44.1,2925,https://cpu.userbenchmark.com/SpeedTest/23759/IntelR-CoreTM-M-5Y10c-CPU---080GHz
CPU,,Intel,Core i5-8200Y,927,43.9,229,https://cpu.userbenchmark.com/SpeedTest/623840/IntelR-CoreTM-i5-8200Y-CPU---130GHz
CPU,,Intel,Core2 Quad Q9000,928,43.9,862,https://cpu.userbenchmark.com/SpeedTest/5898/IntelR-CoreTM2-Quad--CPU---Q9000----200GHz
CPU,,Intel,Xeon E5345,929,43.8,283,https://cpu.userbenchmark.com/SpeedTest/10151/IntelR-XeonR-CPU-----------E5345----233GHz
CPU,,AMD,A8-5550M APU,930,43.8,3483,https://cpu.userbenchmark.com/SpeedTest/5035/AMD-A8-5550M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon II X2 255,931,43.7,3571,https://cpu.userbenchmark.com/SpeedTest/6225/AMD-Athlontm-II-X2-255-Processor
CPU,,Intel,Core i7-7Y75,932,43.6,2786,https://cpu.userbenchmark.com/SpeedTest/211988/IntelR-CoreTM-i7-7Y75-CPU---130GHz
CPU,,AMD,Athlon II X2 B24,933,43.6,1996,https://cpu.userbenchmark.com/SpeedTest/6359/AMD-Athlontm-II-X2-B24-Processor
CPU,,Intel,Celeron 1037U,934,43.5,2381,https://cpu.userbenchmark.com/SpeedTest/3597/IntelR-CeleronR-CPU-1037U---180GHz
CPU,,Intel,Celeron 1000M,935,43.5,3416,https://cpu.userbenchmark.com/SpeedTest/5059/IntelR-CeleronR-CPU-1000M---180GHz
CPU,,Intel,Pentium 2117U,936,43.5,4929,https://cpu.userbenchmark.com/SpeedTest/6356/IntelR-PentiumR-CPU-2117U---180GHz
CPU,,Intel,Core M-5Y51,937,43.4,469,https://cpu.userbenchmark.com/SpeedTest/24458/IntelR-CoreTM-M-5Y51-CPU---110GHz
CPU,,AMD,A4-6300 APU,938,43.3,10985,https://cpu.userbenchmark.com/SpeedTest/10639/AMD-A4-6300-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i7 M 640,939,43.3,4793,https://cpu.userbenchmark.com/SpeedTest/4397/IntelR-CoreTM-i7-CPU-------M-640----280GHz
CPU,,AMD,Phenom II N660,940,43.2,381,https://cpu.userbenchmark.com/SpeedTest/9034/AMD-Phenomtm-II-N660-Dual-Core-Processor
CPU,,Intel,Core m5-6Y54,941,43.2,1567,https://cpu.userbenchmark.com/SpeedTest/40602/IntelR-CoreTM-m5-6Y54-CPU---110GHz
CPU,,AMD,A6-3620 APU,942,43.2,2708,https://cpu.userbenchmark.com/SpeedTest/8057/AMD-A6-3620-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A6-6400K APU,943,43.1,13930,https://cpu.userbenchmark.com/SpeedTest/3048/AMD-A6-6400K-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Phenom II N950,944,43.1,261,https://cpu.userbenchmark.com/SpeedTest/213/AMD-Phenomtm-II-N950-Quad-Core-Processor
CPU,,Intel,Core2 Extreme X9100,945,43.1,544,https://cpu.userbenchmark.com/SpeedTest/6202/IntelR-CoreTM2-Extreme-CPU-X9100----306GHz
CPU,,Intel,Core m5-6Y57,946,43.1,1648,https://cpu.userbenchmark.com/SpeedTest/42768/IntelR-CoreTM-m5-6Y57-CPU---110GHz
CPU,,AMD,Phenom X3 8650,947,43,1424,https://cpu.userbenchmark.com/SpeedTest/4548/AMD-Phenomtm-8650-Triple-Core-Processor
CPU,,Intel,Core2 Duo E8300,948,43,1388,https://cpu.userbenchmark.com/SpeedTest/1068/IntelR-CoreTM2-Duo-CPU-----E8300----283GHz
CPU,,Intel,Core i3-2375M,949,42.9,1507,https://cpu.userbenchmark.com/SpeedTest/5058/IntelR-CoreTM-i3-2375M-CPU---150GHz
CPU,,AMD,A8-3530MX APU,950,42.9,435,https://cpu.userbenchmark.com/SpeedTest/1796/AMD-A8-3530MX-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon II X2 250 (2013 D.Ri),951,42.9,20298,https://cpu.userbenchmark.com/SpeedTest/1064/AMD-Athlontm-II-X2-250-Processor
CPU,,Intel,Core i3-4012Y,952,42.8,529,https://cpu.userbenchmark.com/SpeedTest/12259/IntelR-CoreTM-i3-4012Y-CPU---150GHz
CPU,,Intel,Core i5 M 580,953,42.8,1438,https://cpu.userbenchmark.com/SpeedTest/6113/IntelR-CoreTM-i5-CPU-------M-580----267GHz
CPU,,Intel,Core i5-4202Y,954,42.8,660,https://cpu.userbenchmark.com/SpeedTest/6438/IntelR-CoreTM-i5-4202Y-CPU---160GHz
CPU,,Intel,Celeron B820,955,42.8,3271,https://cpu.userbenchmark.com/SpeedTest/7064/IntelR-CeleronR-CPU-B820---170GHz
CPU,,Intel,Celeron B830,956,42.8,3332,https://cpu.userbenchmark.com/SpeedTest/8441/IntelR-CeleronR-CPU-B830---180GHz
CPU,,Intel,Core i7 M 620,957,42.8,8478,https://cpu.userbenchmark.com/SpeedTest/870/IntelR-CoreTM-i7-CPU-------M-620----267GHz
CPU,,AMD,A6-5400K APU,958,42.7,7804,https://cpu.userbenchmark.com/SpeedTest/4113/AMD-A6-5400K-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium E6800,959,42.7,831,https://cpu.userbenchmark.com/SpeedTest/4231/PentiumR-Dual-Core--CPU------E6800----333GHz
CPU,,AMD,Athlon II X2 245,960,42.6,6090,https://cpu.userbenchmark.com/SpeedTest/2018/AMD-Athlontm-II-X2-245-Processor
CPU,,AMD,Athlon X2 240,961,42.6,288,https://cpu.userbenchmark.com/SpeedTest/8553/AMD-Athlontm-X2-240-Processor
CPU,,Intel,Core i3-2367M,962,42.6,2093,https://cpu.userbenchmark.com/SpeedTest/526/IntelR-CoreTM-i3-2367M-CPU---140GHz
CPU,,AMD,A8-3510MX APU,963,42.4,523,https://cpu.userbenchmark.com/SpeedTest/5873/AMD-A8-3510MX-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Phenom 9150e,964,42.4,934,https://cpu.userbenchmark.com/SpeedTest/7599/AMD-Phenomtm-9150e-Quad-Core-Processor
CPU,,Intel,Core2 Duo T9900,965,42.4,991,https://cpu.userbenchmark.com/SpeedTest/972/IntelR-CoreTM2-Duo-CPU-----T9900----306GHz
CPU,,Intel,Core2 Duo T9800,966,42.3,529,https://cpu.userbenchmark.com/SpeedTest/7044/IntelR-CoreTM2-Duo-CPU-----T9800----293GHz
CPU,,Intel,Core m7-6Y75,967,42.3,1896,https://cpu.userbenchmark.com/SpeedTest/55308/IntelR-CoreTM-m7-6Y75-CPU---120GHz
CPU,,Intel,Xeon E5335,968,42.2,163,https://cpu.userbenchmark.com/SpeedTest/24658/IntelR-XeonR-CPU-----------E5335----200GHz
CPU,,Intel,Core2 Duo E7500,969,42.1,40456,https://cpu.userbenchmark.com/SpeedTest/987/IntelR-CoreTM2-Duo-CPU-----E7500----293GHz
CPU,,AMD,Athlon 7850,970,42,518,https://cpu.userbenchmark.com/SpeedTest/2660/AMD-Athlontm-7850-Dual-Core-Processor
CPU,,AMD,A4-5300 APU,971,42,6734,https://cpu.userbenchmark.com/SpeedTest/3554/AMD-A4-5300-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon II X2 240,972,42,5518,https://cpu.userbenchmark.com/SpeedTest/4133/AMD-Athlontm-II-X2-240-Processor
CPU,,AMD,Phenom II N930,973,42,524,https://cpu.userbenchmark.com/SpeedTest/6654/AMD-Phenomtm-II-N930-Quad-Core-Processor
CPU,,Intel,Core2 Duo P9700,974,41.9,481,https://cpu.userbenchmark.com/SpeedTest/3330/IntelR-CoreTM2-Duo-CPU-----P9700----280GHz
CPU,,AMD,Athlon 64 X2 Dual Core 6000+,975,41.9,5386,https://cpu.userbenchmark.com/SpeedTest/5708/AMD-Athlontm-64-X2-Dual-Core-Processor-6000-
CPU,,Intel,Core2 Duo E8200,976,41.9,4309,https://cpu.userbenchmark.com/SpeedTest/3200/IntelR-CoreTM2-Duo-CPU-----E8200----266GHz
CPU,,Intel,Core i3 M 390,977,41.8,1016,https://cpu.userbenchmark.com/SpeedTest/8797/IntelR-CoreTM-i3-CPU-------M-390----267GHz
CPU,,AMD,Phenom II N850,978,41.7,306,https://cpu.userbenchmark.com/SpeedTest/6473/AMD-Phenomtm-II-N850-Triple-Core-Processor
CPU,,Intel,Celeron B815,979,41.7,2546,https://cpu.userbenchmark.com/SpeedTest/3210/IntelR-CeleronR-CPU-B815---160GHz
CPU,,Intel,Core2 Duo E6850,980,41.7,4055,https://cpu.userbenchmark.com/SpeedTest/681/IntelR-CoreTM2-Duo-CPU-----E6850----300GHz
CPU,,Intel,Core i5 M 560,981,41.6,10212,https://cpu.userbenchmark.com/SpeedTest/623/IntelR-CoreTM-i5-CPU-------M-560----267GHz
CPU,,Intel,Celeron 887,982,41.6,575,https://cpu.userbenchmark.com/SpeedTest/24/IntelR-CeleronR-CPU-887---150GHz
CPU,,Intel,Core i5 M 480,983,41.5,16031,https://cpu.userbenchmark.com/SpeedTest/3496/IntelR-CoreTM-i5-CPU-------M-480----267GHz
CPU,,Intel,Core i3-2365M,984,41.5,1960,https://cpu.userbenchmark.com/SpeedTest/2519/IntelR-CoreTM-i3-2365M-CPU---140GHz
CPU,,Intel,Core i5 M 540,985,41.5,8593,https://cpu.userbenchmark.com/SpeedTest/882/IntelR-CoreTM-i5-CPU-------M-540----253GHz
CPU,,AMD,A8-4500M APU,986,41.4,9731,https://cpu.userbenchmark.com/SpeedTest/758/AMD-A8-4500M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 X6800,987,41.4,263,https://cpu.userbenchmark.com/SpeedTest/8640/IntelR-CoreTM2-CPU---------X6800----293GHz
CPU,,Intel,Pentium E6700,988,41.4,5055,https://cpu.userbenchmark.com/SpeedTest/2030/PentiumR-Dual-Core--CPU------E6700----320GHz
CPU,,Intel,Core2 Duo E7600,989,41.4,4144,https://cpu.userbenchmark.com/SpeedTest/4924/IntelR-CoreTM2-Duo-CPU-----E7600----306GHz
CPU,,AMD,FX-7600P APU (2014 M.Ka),990,41.3,1082,https://cpu.userbenchmark.com/SpeedTest/23736/AMD-FX-7600P-Radeon-R7-12-Compute-Cores-4C-8G
CPU,,Intel,Core i5 M 520,991,41.3,21921,https://cpu.userbenchmark.com/SpeedTest/812/IntelR-CoreTM-i5-CPU-------M-520----240GHz
CPU,,Intel,Celeron 1017U,992,41.3,1589,https://cpu.userbenchmark.com/SpeedTest/3839/IntelR-CeleronR-CPU-1017U---160GHz
CPU,,AMD,A6-3500 APU,993,41.1,2702,https://cpu.userbenchmark.com/SpeedTest/4150/AMD-A6-3500-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A4-4000 APU,994,41.1,6281,https://cpu.userbenchmark.com/SpeedTest/8144/AMD-A4-4000-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Phenom X3 8450,995,41.1,1762,https://cpu.userbenchmark.com/SpeedTest/3789/AMD-Phenomtm-8450-Triple-Core-Processor
CPU,,Intel,Pentium E6500,996,41,5973,https://cpu.userbenchmark.com/SpeedTest/720/PentiumR-Dual-Core--CPU------E6500----293GHz
CPU,FH8068003067415,Intel,Pentium Silver J5005,997,41,2053,https://cpu.userbenchmark.com/SpeedTest/487063/IntelR-PentiumR-Silver-J5005-CPU---150GHz
CPU,,Intel,Core2 Duo T9500,998,41,989,https://cpu.userbenchmark.com/SpeedTest/4254/IntelR-CoreTM2-Duo-CPU-----T9500----260GHz
CPU,,Intel,Core i5 M 460,999,41,16093,https://cpu.userbenchmark.com/SpeedTest/126/IntelR-CoreTM-i5-CPU-------M-460----253GHz
CPU,,Intel,Pentium E6600,1000,40.9,4947,https://cpu.userbenchmark.com/SpeedTest/988/PentiumR-Dual-Core--CPU------E6600----306GHz
CPU,,AMD,Athlon II X2 220,1001,40.8,4937,https://cpu.userbenchmark.com/SpeedTest/5455/AMD-Athlontm-II-X2-220-Processor
CPU,,Intel,Core2 6700,1002,40.7,2361,https://cpu.userbenchmark.com/SpeedTest/3850/IntelR-CoreTM2-CPU----------6700----266GHz
CPU,,AMD,A6-7470K APU (2014 D.Ka),1003,40.7,221,https://cpu.userbenchmark.com/SpeedTest/129200/AMD-A6-7470K-Radeon-R5-6-Compute-Cores-2C-4G
CPU,,Intel,Celeron 877,1004,40.6,650,https://cpu.userbenchmark.com/SpeedTest/6414/IntelR-CeleronR-CPU-877---140GHz
CPU,,Intel,Celeron B800,1005,40.6,2443,https://cpu.userbenchmark.com/SpeedTest/6775/IntelR-CeleronR-CPU-B800---150GHz
CPU,,Intel,Core2 Duo T9400,1006,40.6,3174,https://cpu.userbenchmark.com/SpeedTest/3645/IntelR-CoreTM2-Duo-CPU-----T9400----253GHz
CPU,,Intel,Core2 Duo P9500,1007,40.5,301,https://cpu.userbenchmark.com/SpeedTest/5851/IntelR-CoreTM2-Duo-CPU-----P9500----253GHz
CPU,,Intel,Core i7 L 640,1008,40.5,1999,https://cpu.userbenchmark.com/SpeedTest/4880/IntelR-CoreTM-i7-CPU-------L-640----213GHz
CPU,,Intel,Pentium G6950,1009,40.5,1048,https://cpu.userbenchmark.com/SpeedTest/638/IntelR-PentiumR-CPU--------G6950----280GHz
CPU,,AMD,A12-9720P APU (2016 M.BR),1010,40.5,17111,https://cpu.userbenchmark.com/SpeedTest/308530/AMD-A12-9720P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Core2 Duo E7400,1011,40.5,14549,https://cpu.userbenchmark.com/SpeedTest/2077/IntelR-CoreTM2-Duo-CPU-----E7400----280GHz
CPU,,AMD,Athlon 7750,1012,40.3,2230,https://cpu.userbenchmark.com/SpeedTest/3774/AMD-Athlontm-7750-Dual-Core-Processor
CPU,,Intel,Core2 Duo T9600,1013,40.3,2753,https://cpu.userbenchmark.com/SpeedTest/1795/IntelR-CoreTM2-Duo-CPU-----T9600----280GHz
CPU,,Intel,Core i3 M 380,1014,40.3,21014,https://cpu.userbenchmark.com/SpeedTest/919/IntelR-CoreTM-i3-CPU-------M-380----253GHz
CPU,,Intel,Celeron 3205U,1015,40.2,877,https://cpu.userbenchmark.com/SpeedTest/28911/IntelR-CeleronR-3205U---150GHz
CPU,,AMD,Phenom II N830,1016,40.2,708,https://cpu.userbenchmark.com/SpeedTest/690/AMD-Phenomtm-II-N830-Triple-Core-Processor
CPU,,Intel,Core i5 M 450,1017,40.1,8162,https://cpu.userbenchmark.com/SpeedTest/2006/IntelR-CoreTM-i5-CPU-------M-450----240GHz
CPU,,Intel,Pentium 987,1018,40.1,1520,https://cpu.userbenchmark.com/SpeedTest/4947/IntelR-PentiumR-CPU-987---150GHz
CPU,,Intel,Core i3-2357M,1019,40.1,119,https://cpu.userbenchmark.com/SpeedTest/6916/IntelR-CoreTM-i3-2357M-CPU---130GHz
CPU,,Intel,Core i5 M 430,1020,40.1,14815,https://cpu.userbenchmark.com/SpeedTest/34/IntelR-CoreTM-i5-CPU-------M-430----227GHz
CPU,,Intel,Celeron 1007U,1021,40.1,5609,https://cpu.userbenchmark.com/SpeedTest/3995/IntelR-CeleronR-CPU-1007U---150GHz
CPU,,AMD,A6-3410MX APU,1022,40.1,1050,https://cpu.userbenchmark.com/SpeedTest/5327/AMD-A6-3410MX-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon 64 X2 Dual Core 5600+,1023,40,3322,https://cpu.userbenchmark.com/SpeedTest/2183/AMD-Athlontm-64-X2-Dual-Core-Processor-5600-
CPU,,Intel,Core2 Duo P9600,1024,40,515,https://cpu.userbenchmark.com/SpeedTest/8493/IntelR-CoreTM2-Duo-CPU-----P9600----266GHz
CPU,,Intel,Core2 Duo E7300,1025,40,7469,https://cpu.userbenchmark.com/SpeedTest/2080/IntelR-CoreTM2-Duo-CPU-----E7300----266GHz
CPU,,Intel,Core2 Duo T9550,1026,39.9,1417,https://cpu.userbenchmark.com/SpeedTest/6301/IntelR-CoreTM2-Duo-CPU-----T9550----266GHz
CPU,,Intel,Core2 Duo E6750,1027,39.9,9397,https://cpu.userbenchmark.com/SpeedTest/729/IntelR-CoreTM2-Duo-CPU-----E6750----266GHz
CPU,,Intel,Pentium D 3.73GHz,1028,39.8,44,https://cpu.userbenchmark.com/SpeedTest/10162/IntelR-PentiumR-D-CPU-373GHz
CPU,,Intel,Core i3 M 370,1029,39.8,23996,https://cpu.userbenchmark.com/SpeedTest/259/IntelR-CoreTM-i3-CPU-------M-370----240GHz
CPU,,AMD,Athlon II X2 215,1030,39.7,4488,https://cpu.userbenchmark.com/SpeedTest/885/AMD-Athlontm-II-X2-215-Processor
CPU,,AMD,A8-3520M APU,1031,39.7,1336,https://cpu.userbenchmark.com/SpeedTest/6369/AMD-A8-3520M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon 64 X2 Dual Core 5400+,1032,39.6,942,https://cpu.userbenchmark.com/SpeedTest/4069/AMD-Athlontm-64-X2-Dual-Core-Processor-5400-
CPU,,AMD,A8-3500M APU,1033,39.5,1358,https://cpu.userbenchmark.com/SpeedTest/5434/AMD-A8-3500M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo T9300,1034,39.5,3227,https://cpu.userbenchmark.com/SpeedTest/2444/IntelR-CoreTM2-Duo-CPU-----T9300----250GHz
CPU,,Intel,Pentium E6300,1035,39.4,2527,https://cpu.userbenchmark.com/SpeedTest/3310/PentiumR-Dual-Core--CPU------E6300----280GHz
CPU,,Intel,Pentium E5800,1036,39.4,8900,https://cpu.userbenchmark.com/SpeedTest/3092/PentiumR-Dual-Core--CPU------E5800----320GHz
CPU,,AMD,A8-7200P APU (2014 M.Ka),1037,39.4,131,https://cpu.userbenchmark.com/SpeedTest/64755/AMD-A8-7200P-Radeon-R5-8-Compute-Cores-4C-4G
CPU,,Intel,Core i3 M 350,1038,39.2,13709,https://cpu.userbenchmark.com/SpeedTest/572/IntelR-CoreTM-i3-CPU-------M-350----227GHz
CPU,,Intel,Core2 Duo E7200,1039,39.2,5923,https://cpu.userbenchmark.com/SpeedTest/1876/IntelR-CoreTM2-Duo-CPU-----E7200----253GHz
CPU,,AMD,Turion II Ultra Mobile M600,1040,39.2,248,https://cpu.userbenchmark.com/SpeedTest/5449/AMD-Turiontm-II-Ultra-Dual-Core-Mobile-M600
CPU,,Intel,Core i7 L 620,1041,39.1,378,https://cpu.userbenchmark.com/SpeedTest/952/IntelR-CoreTM-i7-CPU-------L-620----200GHz
