Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Core i5-1145G7,350,70.2,2795,https://cpu.userbenchmark.com/SpeedTest/1345527/11th-Gen-IntelR-CoreTM-i5-1145G7---260GHz
CPU,BX80701G6400,Intel,Pentium Gold G6400,351,70.2,2780,https://cpu.userbenchmark.com/SpeedTest/1221579/IntelR-PentiumR-Gold-G6400-CPU---400GHz
CPU,,Intel,Core i7-4770T,352,70.1,608,https://cpu.userbenchmark.com/SpeedTest/4415/IntelR-CoreTM-i7-4770T-CPU---250GHz
CPU,BX80677I37350K,Intel,Core i3-7350K,353,70,3945,https://cpu.userbenchmark.com/Intel-Core-i3-7350K/Rating/3889
CPU,,Intel,Core i7-4940MX,354,70,2219,https://cpu.userbenchmark.com/SpeedTest/9756/IntelR-CoreTM-i7-4940MX-CPU---310GHz
CPU,,Intel,Xeon E31230,355,69.9,2310,https://cpu.userbenchmark.com/SpeedTest/6750/IntelR-XeonR-CPU-E31230---320GHz
CPU,,Intel,Core i7 880,356,69.9,787,https://cpu.userbenchmark.com/SpeedTest/15321/IntelR-CoreTM-i7-CPU---------880----307GHz
CPU,,Intel,Core i5-3450,357,69.9,29341,https://cpu.userbenchmark.com/SpeedTest/161/IntelR-CoreTM-i5-3450-CPU---310GHz
CPU,BX80646I54460,Intel,Core i5-4460,358,69.8,251998,https://cpu.userbenchmark.com/Intel-Core-i5-4460/Rating/2310
CPU,,Intel,Core i7 K 875,359,69.7,2216,https://cpu.userbenchmark.com/SpeedTest/476/IntelR-CoreTM-i7-CPU-------K-875----293GHz
CPU,,Intel,Xeon E31220,360,69.6,2531,https://cpu.userbenchmark.com/SpeedTest/6171/IntelR-XeonR-CPU-E31220---310GHz
CPU,,Intel,Core i5-1135G7,361,69.5,53984,https://cpu.userbenchmark.com/SpeedTest/1286124/11th-Gen-IntelR-CoreTM-i5-1135G7---240GHz
CPU,,Intel,Core i5-4570S,362,69.5,10416,https://cpu.userbenchmark.com/SpeedTest/5965/IntelR-CoreTM-i5-4570S-CPU---290GHz
CPU,,Intel,Core i7-5700HQ,363,69.4,13900,https://cpu.userbenchmark.com/SpeedTest/30103/IntelR-CoreTM-i7-5700HQ-CPU---270GHz
CPU,,Intel,Xeon E3-1505M v6,364,69.4,3713,https://cpu.userbenchmark.com/SpeedTest/233404/IntelR-XeonR-CPU-E3-1505M-v6---300GHz
CPU,BX80646I54440,Intel,Core i5-4440,365,69.4,85481,https://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993
CPU,,Intel,Core i7-7820HQ,366,69.3,14090,https://cpu.userbenchmark.com/SpeedTest/185229/IntelR-CoreTM-i7-7820HQ-CPU---290GHz
CPU,,Intel,Xeon E31225,367,69.3,3234,https://cpu.userbenchmark.com/SpeedTest/4210/IntelR-XeonR-CPU-E31225---310GHz
CPU,,Intel,Core i7-6820HK,368,69.3,20011,https://cpu.userbenchmark.com/SpeedTest/36404/IntelR-CoreTM-i7-6820HK-CPU---270GHz
CPU,BX80677I57500T,Intel,Core i5-7500T,369,69.2,4652,https://cpu.userbenchmark.com/SpeedTest/218898/IntelR-CoreTM-i5-7500T-CPU---270GHz
CPU,,Intel,Core i7-7920HQ,370,69.2,1219,https://cpu.userbenchmark.com/SpeedTest/243546/IntelR-CoreTM-i7-7920HQ-CPU---310GHz
CPU,,Intel,Core i7-4930MX,371,69.2,1456,https://cpu.userbenchmark.com/SpeedTest/2453/IntelR-CoreTM-i7-4930MX-CPU---300GHz
CPU,,Intel,Xeon X3470,372,69.1,7730,https://cpu.userbenchmark.com/SpeedTest/24530/IntelR-XeonR-CPU-----------X3470----293GHz
CPU,,Intel,Xeon E5-2630 v3,373,69,1568,https://cpu.userbenchmark.com/SpeedTest/22651/IntelR-XeonR-CPU-E5-2630-v3---240GHz
CPU,,Intel,Xeon E5-2643 0,374,69,938,https://cpu.userbenchmark.com/SpeedTest/3389/IntelR-XeonR-CPU-E5-2643-0---330GHz
CPU,,Intel,Core i3-7101E,375,69,15,https://cpu.userbenchmark.com/SpeedTest/325269/IntelR-CoreTM-i3-7101E-CPU---390GHz
CPU,,Intel,Core i5-3470S,376,69,13636,https://cpu.userbenchmark.com/SpeedTest/6387/IntelR-CoreTM-i5-3470S-CPU---290GHz
CPU,BX80637I53450S,Intel,Core i5-3450S,377,69,1438,https://cpu.userbenchmark.com/SpeedTest/2071/IntelR-CoreTM-i5-3450S-CPU---280GHz
CPU,FD9590FHHKWOF,AMD,FX-9590,378,68.9,25375,https://cpu.userbenchmark.com/AMD-FX-9590/Rating/1812
CPU,YD3200C5FHBOX,AMD,Ryzen 3 3200G,379,68.9,101447,https://cpu.userbenchmark.com/SpeedTest/824486/AMD-Ryzen-3-3200G-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-6920HQ,380,68.9,2943,https://cpu.userbenchmark.com/SpeedTest/56225/IntelR-CoreTM-i7-6920HQ-CPU---290GHz
CPU,,Intel,Core i5-2320,381,68.8,37562,https://cpu.userbenchmark.com/SpeedTest/1735/IntelR-CoreTM-i5-2320-CPU---300GHz
CPU,,Intel,Xeon X5570,382,68.7,1303,https://cpu.userbenchmark.com/SpeedTest/12230/IntelR-XeonR-CPU-----------X5570----293GHz
CPU,YD150XBBAEBOX,AMD,Ryzen 5 1500X,383,68.7,60940,https://cpu.userbenchmark.com/AMD-Ryzen-5-1500X/Rating/3921
CPU,BX80677I37300,Intel,Core i3-7300,384,68.7,1518,https://cpu.userbenchmark.com/Intel-Core-i3-7300/Rating/3893
CPU,,Intel,Core i7-1185G7,385,68.7,8943,https://cpu.userbenchmark.com/SpeedTest/1268967/11th-Gen-IntelR-CoreTM-i7-1185G7---300GHz
CPU,,Intel,Core i7-7700HQ,386,68.6,470099,https://cpu.userbenchmark.com/SpeedTest/211019/IntelR-CoreTM-i7-7700HQ-CPU---280GHz
CPU,,Intel,Core i5-3475S,387,68.6,1329,https://cpu.userbenchmark.com/SpeedTest/10117/IntelR-CoreTM-i5-3475S-CPU---290GHz
CPU,,Intel,Core i7-3920XM,388,68.5,751,https://cpu.userbenchmark.com/SpeedTest/5061/IntelR-CoreTM-i7-3920XM-CPU---290GHz
CPU,,Intel,Core i5-3350P,389,68.5,21797,https://cpu.userbenchmark.com/SpeedTest/3018/IntelR-CoreTM-i5-3350P-CPU---310GHz
CPU,,Intel,Core i7 960,390,68.5,16826,https://cpu.userbenchmark.com/SpeedTest/778/IntelR-CoreTM-i7-CPU---------960----320GHz
CPU,BX80623I52400,Intel,Core i5-2400,391,68.4,164950,https://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803
CPU,BX80662I36320,Intel,Core i3-6320,392,68.4,1673,https://cpu.userbenchmark.com/Intel-Core-i3-6320/Rating/3535
CPU,,Intel,Core i7-4910MQ,393,68.4,5985,https://cpu.userbenchmark.com/SpeedTest/9700/IntelR-CoreTM-i7-4910MQ-CPU---290GHz
CPU,BX80684G5600,Intel,Pentium Gold G5600,394,68.4,715,https://cpu.userbenchmark.com/SpeedTest/469126/IntelR-PentiumR-Gold-G5600-CPU---390GHz
CPU,,Intel,Core i5-3340,395,68.3,8657,https://cpu.userbenchmark.com/SpeedTest/2710/IntelR-CoreTM-i5-3340-CPU---310GHz
CPU,,Intel,Core i5-4430,396,68.3,24525,https://cpu.userbenchmark.com/SpeedTest/1920/IntelR-CoreTM-i5-4430-CPU---300GHz
CPU,BX80621E52670,Intel,Xeon E5-2670,397,68.3,4465,https://cpu.userbenchmark.com/SpeedTest/18501/IntelR-XeonR-CPU-E5-2670-0---260GHz
CPU,BX80662I56400,Intel,Core i5-6400,398,68.2,180044,https://cpu.userbenchmark.com/Intel-Core-i5-6400/Rating/3512
CPU,,Intel,Core i5-4460S,399,68,10786,https://cpu.userbenchmark.com/SpeedTest/14679/IntelR-CoreTM-i5-4460S-CPU---290GHz
CPU,,Intel,Core i7-10710U,400,68,6474,https://cpu.userbenchmark.com/SpeedTest/900004/IntelR-CoreTM-i7-10710U-CPU---110GHz
CPU,,Intel,Core i7 870,401,68,32391,https://cpu.userbenchmark.com/SpeedTest/961/IntelR-CoreTM-i7-CPU---------870----293GHz
CPU,,Intel,Core i7-4810MQ,402,67.9,25717,https://cpu.userbenchmark.com/SpeedTest/7168/IntelR-CoreTM-i7-4810MQ-CPU---280GHz
CPU,BX80684G5500,Intel,Pentium Gold G5500,403,67.9,916,https://cpu.userbenchmark.com/SpeedTest/484140/IntelR-PentiumR-Gold-G5500-CPU---380GHz
CPU,,Intel,Core i5-2300,404,67.8,18497,https://cpu.userbenchmark.com/SpeedTest/291/IntelR-CoreTM-i5-2300-CPU---280GHz
CPU,,Intel,Core i7-3840QM,405,67.8,3726,https://cpu.userbenchmark.com/SpeedTest/2451/IntelR-CoreTM-i7-3840QM-CPU---280GHz
CPU,BX80647I74900MQ,Intel,Core i7-4900MQ,406,67.6,5449,https://cpu.userbenchmark.com/Intel-Core-i7-4900MQ/Rating/1994
CPU,,Intel,Core i7-4960HQ,407,67.6,307,https://cpu.userbenchmark.com/SpeedTest/9629/IntelR-CoreTM-i7-4960HQ-CPU---260GHz
CPU,BX80601950,Intel,Core i7-950,408,67.5,34259,https://cpu.userbenchmark.com/Intel-Core-i7-950/Rating/617
CPU,,Intel,Core i7-2600S,409,67.5,2925,https://cpu.userbenchmark.com/SpeedTest/6489/IntelR-CoreTM-i7-2600S-CPU---280GHz
CPU,100-000000085,AMD,Ryzen 3 4300U,410,67.4,4159,https://cpu.userbenchmark.com/SpeedTest/1135301/AMD-Ryzen-3-4300U-with-Radeon-Graphics
CPU,,Intel,Core i5-7300HQ,411,67.3,160178,https://cpu.userbenchmark.com/SpeedTest/223877/IntelR-CoreTM-i5-7300HQ-CPU---250GHz
CPU,,Intel,Xeon X5560,412,67.3,506,https://cpu.userbenchmark.com/SpeedTest/16614/IntelR-XeonR-CPU-----------X5560----280GHz
CPU,,Intel,Core i5-2310,413,67.2,14020,https://cpu.userbenchmark.com/SpeedTest/2055/IntelR-CoreTM-i5-2310-CPU---290GHz
CPU,,Intel,Core i5-3330,414,67.2,48416,https://cpu.userbenchmark.com/SpeedTest/10/IntelR-CoreTM-i5-3330-CPU---300GHz
CPU,,Intel,Xeon X3460,415,67.1,765,https://cpu.userbenchmark.com/SpeedTest/3739/IntelR-XeonR-CPU-----------X3460----280GHz
CPU,,Intel,Core i7-4700HQ,416,67.1,44715,https://cpu.userbenchmark.com/Intel-Core-i7-4700HQ/Rating/2728
CPU,,Intel,Xeon L5639,417,67,87,https://cpu.userbenchmark.com/SpeedTest/5958/IntelR-XeonR-CPU-----------L5639----213GHz
CPU,YD2200C5FBBOX,AMD,Ryzen 3 2200G,418,66.9,171905,https://cpu.userbenchmark.com/SpeedTest/441832/AMD-Ryzen-3-2200G-with-Radeon-Vega-Graphics
CPU,,Intel,Xeon W3565,419,66.8,7067,https://cpu.userbenchmark.com/SpeedTest/6324/IntelR-XeonR-CPU-----------W3565----320GHz
CPU,FD8350FRHKBOX,AMD,FX-8350,420,66.8,330237,https://cpu.userbenchmark.com/AMD-FX-8350/Rating/1489
CPU,,Intel,Xeon E5-2670 v2,421,66.7,504,https://cpu.userbenchmark.com/SpeedTest/18414/IntelR-XeonR-CPU-E5-2670-v2---250GHz
CPU,YD130XBBAEBOX,AMD,Ryzen 3 1300X,422,66.7,41856,https://cpu.userbenchmark.com/AMD-Ryzen-3-1300X/Rating/3930
CPU,FD8370FRHKBOX,AMD,FX-8370,423,66.7,29842,https://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983
CPU,FD9370FHHKWOF,AMD,FX-9370,424,66.6,9081,https://cpu.userbenchmark.com/AMD-FX-9370/Rating/2005
CPU,,Intel,Core i7-3820QM,425,66.6,3095,https://cpu.userbenchmark.com/SpeedTest/4339/IntelR-CoreTM-i7-3820QM-CPU---270GHz
CPU,,Intel,Core i7 930,426,66.3,19853,https://cpu.userbenchmark.com/SpeedTest/79/IntelR-CoreTM-i7-CPU---------930----280GHz
CPU,,Intel,Core i7-4710HQ,427,66.3,71160,https://cpu.userbenchmark.com/SpeedTest/11499/IntelR-CoreTM-i7-4710HQ-CPU---250GHz
CPU,,Intel,Xeon W3550,428,66.3,7383,https://cpu.userbenchmark.com/SpeedTest/3628/IntelR-XeonR-CPU-----------W3550----307GHz
CPU,,Intel,Core i7 860,429,66.2,41557,https://cpu.userbenchmark.com/SpeedTest/841/IntelR-CoreTM-i7-CPU---------860----280GHz
CPU,,Intel,Core i5 760,430,66.2,33101,https://cpu.userbenchmark.com/SpeedTest/717/IntelR-CoreTM-i5-CPU---------760----280GHz
CPU,,Intel,Core i7-4800MQ,431,66.2,19907,https://cpu.userbenchmark.com/SpeedTest/3437/IntelR-CoreTM-i7-4800MQ-CPU---270GHz
CPU,,Intel,Core i7-3740QM,432,66.2,13738,https://cpu.userbenchmark.com/SpeedTest/2919/IntelR-CoreTM-i7-3740QM-CPU---270GHz
CPU,BX80677I37100,Intel,Core i3-7100,433,66.1,85542,https://cpu.userbenchmark.com/Intel-Core-i3-7100/Rating/3891
CPU,BX80677I37300T,Intel,Core i3-7300T,434,66.1,72,https://cpu.userbenchmark.com/SpeedTest/230231/IntelR-CoreTM-i3-7300T-CPU---350GHz
CPU,BX80646I34370,Intel,Core i3-4370,435,66.1,1492,https://cpu.userbenchmark.com/Intel-Core-i3-4370/Rating/2817
CPU,,Intel,Core i7-4722HQ,436,66,212,https://cpu.userbenchmark.com/SpeedTest/32895/IntelR-CoreTM-i7-4722HQ-CPU---240GHz
CPU,,Intel,Core i7-4720HQ,437,66,74688,https://cpu.userbenchmark.com/SpeedTest/20045/IntelR-CoreTM-i7-4720HQ-CPU---260GHz
CPU,,Intel,Core i7-3720QM,438,65.9,9759,https://cpu.userbenchmark.com/SpeedTest/1619/IntelR-CoreTM-i7-3720QM-CPU---260GHz
CPU,BX80662I36300,Intel,Core i3-6300,439,65.9,3644,https://cpu.userbenchmark.com/Intel-Core-i3-6300/Rating/3536
CPU,BX80677I57400T,Intel,Core i5-7400T,440,65.8,3946,https://cpu.userbenchmark.com/SpeedTest/244917/IntelR-CoreTM-i5-7400T-CPU---240GHz
CPU,,Intel,Core i5-10310U,441,65.8,3777,https://cpu.userbenchmark.com/SpeedTest/1150155/IntelR-CoreTM-i5-10310U-CPU---170GHz
CPU,YD2400C5FBBOX,AMD,Ryzen 5 2400G,442,65.8,107174,https://cpu.userbenchmark.com/SpeedTest/433194/AMD-Ryzen-5-2400G-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-1160G7,443,65.8,254,https://cpu.userbenchmark.com/SpeedTest/1300243/11th-Gen-IntelR-CoreTM-i7-1160G7---120GHz
CPU,,Intel,Core i7-6820HQ,444,65.8,29498,https://cpu.userbenchmark.com/SpeedTest/43500/IntelR-CoreTM-i7-6820HQ-CPU---270GHz
CPU,CW8064701470702,Intel,Core i7-4700MQ,445,65.8,68083,https://cpu.userbenchmark.com/Intel-Core-i7-4700MQ/Rating/2727
CPU,,Intel,Xeon X3450,446,65.7,3545,https://cpu.userbenchmark.com/SpeedTest/10439/IntelR-XeonR-CPU-----------X3450----267GHz
CPU,,Intel,Core i5-4570R,447,65.7,971,https://cpu.userbenchmark.com/SpeedTest/6445/IntelR-CoreTM-i5-4570R-CPU---270GHz
CPU,BX80646I34350,Intel,Core i3-4350,448,65.6,500,https://cpu.userbenchmark.com/Intel-Core-i3-4350/Rating/2433
CPU,,AMD,Ryzen 3 5400U,449,65.6,163,https://cpu.userbenchmark.com/SpeedTest/1535428/AMD-Ryzen-3-5400U-with-Radeon-Graphics
CPU,BX80677G4620,Intel,Pentium G4620,450,65.6,3013,https://cpu.userbenchmark.com/Intel-Pentium-G4620/Rating/3895
CPU,,Intel,Xeon X3440,451,65.5,5905,https://cpu.userbenchmark.com/SpeedTest/6655/IntelR-XeonR-CPU-----------X3440----253GHz
CPU,,Intel,Core i7-4710MQ,452,65.5,25608,https://cpu.userbenchmark.com/SpeedTest/9397/IntelR-CoreTM-i7-4710MQ-CPU---250GHz
CPU,BX80605I5750,Intel,Core i5-750,453,65.4,44246,https://cpu.userbenchmark.com/Intel-Core-i5-750/Rating/2773
CPU,,Intel,Core i7-6700HQ,454,65.4,321744,https://cpu.userbenchmark.com/SpeedTest/34954/IntelR-CoreTM-i7-6700HQ-CPU---260GHz
CPU,BX80684G5400,Intel,Pentium Gold G5400,455,65.4,14965,https://cpu.userbenchmark.com/SpeedTest/484278/IntelR-PentiumR-Gold-G5400-CPU---370GHz
CPU,AW8063801106200,Intel,Core i7-3630QM,456,65.4,58111,https://cpu.userbenchmark.com/Intel-Core-i7-3630QM/Rating/626
CPU,,Intel,Core i7-2960XM,457,65.3,767,https://cpu.userbenchmark.com/SpeedTest/2390/IntelR-CoreTM-i7-2960XM-CPU---270GHz
CPU,,Intel,Core i5-2500S,458,65.3,2899,https://cpu.userbenchmark.com/SpeedTest/1699/IntelR-CoreTM-i5-2500S-CPU---270GHz
CPU,,Intel,Core i7 940,459,65.3,2081,https://cpu.userbenchmark.com/SpeedTest/606/IntelR-CoreTM-i7-CPU---------940----293GHz
CPU,,Intel,Core i5-3330S,460,65.2,4155,https://cpu.userbenchmark.com/SpeedTest/4366/IntelR-CoreTM-i5-3330S-CPU---270GHz
CPU,,Intel,Core i7-4850HQ,461,65.2,805,https://cpu.userbenchmark.com/SpeedTest/7877/IntelR-CoreTM-i7-4850HQ-CPU---230GHz
CPU,BX80646I34360,Intel,Core i3-4360,462,65,1653,https://cpu.userbenchmark.com/Intel-Core-i3-4360/Rating/2819
CPU,,Intel,Xeon W3530,463,64.9,5507,https://cpu.userbenchmark.com/SpeedTest/3000/IntelR-XeonR-CPU-----------W3530----280GHz
CPU,,AMD,Ryzen 5 2600H,464,64.8,207,https://cpu.userbenchmark.com/SpeedTest/617618/AMD-Ryzen-5-2600H-with-Radeon-Vega-Graphics
CPU,AW8063801013511,Intel,Core i7-3610QM,465,64.7,33967,https://cpu.userbenchmark.com/Intel-Core-i7-3610QM/Rating/2730
CPU,BX80601920,Intel,Core i7-920,466,64.5,67922,https://cpu.userbenchmark.com/Intel-Core-i7-920/Rating/1981
CPU,FH8068403419422,Intel,Core i3-8109U,467,64.5,1955,https://cpu.userbenchmark.com/SpeedTest/609620/IntelR-CoreTM-i3-8109U-CPU---300GHz
CPU,,Intel,Core i7-10510U,468,64.4,46647,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz
CPU,,Intel,Core i5-6300HQ,469,64.4,53910,https://cpu.userbenchmark.com/SpeedTest/38166/IntelR-CoreTM-i5-6300HQ-CPU---230GHz
CPU,BX80646I34340,Intel,Core i3-4340,470,64.1,850,https://cpu.userbenchmark.com/Intel-Core-i3-4340/Rating/2877
CPU,,AMD,Ryzen 9 4900U,471,64.1,1,https://cpu.userbenchmark.com/SpeedTest/1097507/AMD-Ryzen-9-4900U-with-Radeon-Graphics
CPU,BX80662I36300T,Intel,Core i3-6300T,472,64.1,145,https://cpu.userbenchmark.com/SpeedTest/75733/IntelR-CoreTM-i3-6300T-CPU---330GHz
CPU,,Intel,Core i7-4750HQ,473,64,5240,https://cpu.userbenchmark.com/SpeedTest/3709/IntelR-CoreTM-i7-4750HQ-CPU---200GHz
CPU,,AMD,FX-6350 Six-Core,474,64,26948,https://cpu.userbenchmark.com/SpeedTest/713/AMD-FXtm-6350-Six-Core-Processor
CPU,,Intel,Core i7-4770HQ,475,64,1617,https://cpu.userbenchmark.com/SpeedTest/18784/IntelR-CoreTM-i7-4770HQ-CPU---220GHz
CPU,,Intel,Core i5-2405S,476,64,190,https://cpu.userbenchmark.com/SpeedTest/10048/IntelR-CoreTM-i5-2405S-CPU---250GHz
CPU,BX80677G4600,Intel,Pentium G4600,477,64,15953,https://cpu.userbenchmark.com/Intel-Pentium-G4600/Rating/3894
CPU,BX80662I36100,Intel,Core i3-6100,478,63.6,108322,https://cpu.userbenchmark.com/Intel-Core-i3-6100/Rating/3511
CPU,,Intel,Core i5-8350U,479,63.5,18702,https://cpu.userbenchmark.com/SpeedTest/388461/IntelR-CoreTM-i5-8350U-CPU---170GHz
CPU,,AMD,Ryzen 7 2800H,480,63.5,64,https://cpu.userbenchmark.com/SpeedTest/667422/AMD-Ryzen-7-2800H-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-4702MQ,481,63.4,22182,https://cpu.userbenchmark.com/SpeedTest/2674/IntelR-CoreTM-i7-4702MQ-CPU---220GHz
CPU,,Intel,Core i5-2400S,482,63.4,11175,https://cpu.userbenchmark.com/SpeedTest/304/IntelR-CoreTM-i5-2400S-CPU---250GHz
CPU,BX80646I34170,Intel,Core i3-4170,483,63.4,45821,https://cpu.userbenchmark.com/SpeedTest/28214/IntelR-CoreTM-i3-4170-CPU---370GHz
CPU,,Intel,Core i5-10210U,484,63.3,55520,https://cpu.userbenchmark.com/SpeedTest/819403/IntelR-CoreTM-i5-10210U-CPU---160GHz
CPU,,Intel,Xeon W3520,485,63.3,6485,https://cpu.userbenchmark.com/SpeedTest/3585/IntelR-XeonR-CPU-----------W3520----267GHz
CPU,FD8320FRHKBOX,AMD,FX-8320,486,63.3,113708,https://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983
CPU,,Intel,Core i5-1130G7,487,63.3,219,https://cpu.userbenchmark.com/SpeedTest/1418235/11th-Gen-IntelR-CoreTM-i5-1130G7---110GHz
CPU,HDE00ZFBGRBOX,AMD,Phenom II X6 1100T,488,63.1,12049,https://cpu.userbenchmark.com/AMD-Phenom-II-X6-1100T/Rating/2004
CPU,,Intel,Core i7-8665U,489,63.1,9276,https://cpu.userbenchmark.com/SpeedTest/740553/IntelR-CoreTM-i7-8665U-CPU---190GHz
CPU,BX80646I34330,Intel,Core i3-4330,490,63.1,6468,https://cpu.userbenchmark.com/Intel-Core-i3-4330/Rating/2876
CPU,YD1400BBAEBOX,AMD,Ryzen 5 1400,491,62.9,75607,https://cpu.userbenchmark.com/AMD-Ryzen-5-1400/Rating/3922
CPU,,Intel,Core i7-3615QM,492,62.9,2573,https://cpu.userbenchmark.com/SpeedTest/806/IntelR-CoreTM-i7-3615QM-CPU---230GHz
CPU,,Intel,Core i7-3632QM,493,62.9,25134,https://cpu.userbenchmark.com/SpeedTest/36/IntelR-CoreTM-i7-3632QM-CPU---220GHz
CPU,,AMD,FX-8300,494,62.7,48717,https://cpu.userbenchmark.com/SpeedTest/7163/AMD-FXtm-8300-Eight-Core-Processor
CPU,FJ8068404064405,Intel,Core i7-8565U,495,62.7,78075,https://cpu.userbenchmark.com/SpeedTest/591977/IntelR-CoreTM-i7-8565U-CPU---180GHz
CPU,CM8068403360212,Intel,Pentium G5400T,496,62.7,172,https://cpu.userbenchmark.com/SpeedTest/528812/IntelR-PentiumR-Gold-G5400T-CPU---310GHz
CPU,,Intel,Core i7-7567U,497,62.6,1926,https://cpu.userbenchmark.com/SpeedTest/219709/IntelR-CoreTM-i7-7567U-CPU---350GHz
CPU,FD8150FRGUBOX,AMD,FX-8150,498,62.6,21518,https://cpu.userbenchmark.com/AMD-FX-8150/Rating/2006
CPU,,AMD,Phenom II X4 980,499,62.5,1083,https://cpu.userbenchmark.com/SpeedTest/5445/AMD-Phenomtm-II-X4-980-Processor
CPU,,Intel,Xeon E5540,500,62.5,478,https://cpu.userbenchmark.com/SpeedTest/13822/IntelR-XeonR-CPU-----------E5540----253GHz
CPU,BX80646I34160,Intel,Core i3-4160,501,62.4,51530,https://cpu.userbenchmark.com/Intel-Core-i3-4160/Rating/2816
CPU,FJ8068404064604,Intel,Core i5-8265U,502,62.4,84210,https://cpu.userbenchmark.com/SpeedTest/566107/IntelR-CoreTM-i5-8265U-CPU---160GHz
CPU,,Intel,Core i7-3635QM,503,62.3,2885,https://cpu.userbenchmark.com/SpeedTest/2465/IntelR-CoreTM-i7-3635QM-CPU---240GHz
CPU,,AMD,FX-8310,504,62.3,1642,https://cpu.userbenchmark.com/SpeedTest/18534/AMD-FXtm-8310-Eight-Core-Processor
CPU,,Intel,Core i7-4702HQ,505,62.2,3471,https://cpu.userbenchmark.com/SpeedTest/297/IntelR-CoreTM-i7-4702HQ-CPU---220GHz
CPU,YD1200BBAEBOX,AMD,Ryzen 3 1200,506,62.1,74164,https://cpu.userbenchmark.com/AMD-Ryzen-3-1200/Rating/3931
CPU,,AMD,Phenom II X4 B65,507,62.1,223,https://cpu.userbenchmark.com/SpeedTest/6054/AMD-Phenomtm-II-X4-B65-Processor
CPU,FD837EWMHKBOX,AMD,FX-8370E,508,62.1,5481,https://cpu.userbenchmark.com/AMD-FX-8370E/Rating/2984
CPU,,Intel,Core i3-6098P,509,62.1,5934,https://cpu.userbenchmark.com/SpeedTest/80177/IntelR-CoreTM-i3-6098P-CPU---360GHz
CPU,,Intel,Core i7-3612QM,510,62.1,11851,https://cpu.userbenchmark.com/SpeedTest/329/IntelR-CoreTM-i7-3612QM-CPU---210GHz
CPU,,Intel,Core i5-8250U,511,62.1,247761,https://cpu.userbenchmark.com/SpeedTest/338266/IntelR-CoreTM-i5-8250U-CPU---160GHz
CPU,,Intel,Core i7-2920XM,512,62,897,https://cpu.userbenchmark.com/SpeedTest/459/IntelR-CoreTM-i7-2920XM-CPU---250GHz
CPU,,Intel,Core i7-1065G7,513,61.9,46773,https://cpu.userbenchmark.com/SpeedTest/888368/IntelR-CoreTM-i7-1065G7-CPU---130GHz
CPU,BX80646I34150,Intel,Core i3-4150,514,61.8,35375,https://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309
CPU,BX80677G4560,Intel,Pentium G4560,515,61.8,68433,https://cpu.userbenchmark.com/Intel-Pentium-G4560/Rating/3892
CPU,FD832EWMHKBOX,AMD,FX-8320E,516,61.7,36369,https://cpu.userbenchmark.com/AMD-FX-8320E/Rating/2985
CPU,,Intel,Core i7-2760QM,517,61.7,10253,https://cpu.userbenchmark.com/SpeedTest/949/IntelR-CoreTM-i7-2760QM-CPU---240GHz
CPU,,Intel,Core i7-2860QM,518,61.7,4349,https://cpu.userbenchmark.com/SpeedTest/103/IntelR-CoreTM-i7-2860QM-CPU---250GHz
CPU,,AMD,Phenom II X6 1090T,519,61.6,24406,https://cpu.userbenchmark.com/SpeedTest/417/AMD-Phenomtm-II-X6-1090T-Processor
CPU,FD4350FRHKBOX,AMD,FX-4350,520,61.6,11865,https://cpu.userbenchmark.com/AMD-FX-4350/Rating/2880
CPU,,Intel,Core i5-8365U,521,61.6,7832,https://cpu.userbenchmark.com/SpeedTest/774761/IntelR-CoreTM-i5-8365U-CPU---160GHz
CPU,,Intel,Xeon X3430,522,61.5,3769,https://cpu.userbenchmark.com/SpeedTest/5225/IntelR-XeonR-CPU-----------X3430----240GHz
CPU,,Intel,Core i5-1035G1,523,61.4,50275,https://cpu.userbenchmark.com/SpeedTest/895407/IntelR-CoreTM-i5-1035G1-CPU---100GHz
CPU,,AMD,Phenom II X4 975,524,61.4,1367,https://cpu.userbenchmark.com/SpeedTest/3020/AMD-Phenomtm-II-X4-975-Processor
CPU,,Intel,Core i7-4712HQ,525,61.3,5366,https://cpu.userbenchmark.com/SpeedTest/10973/IntelR-CoreTM-i7-4712HQ-CPU---230GHz
CPU,CM8068403377713,Intel,Pentium G5500T,526,61.3,52,https://cpu.userbenchmark.com/SpeedTest/519437/IntelR-PentiumR-Gold-G5500T-CPU---320GHz
CPU,BX80646I34130,Intel,Core i3-4130,527,61.2,46021,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621
CPU,,AMD,Athlon II X4 555,528,61.2,115,https://cpu.userbenchmark.com/SpeedTest/12528/AMD-Athlontm-II-X4-555-Processor
