Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,,Adata,SP600 256GB,464,80.6,4507,https://ssd.userbenchmark.com/SpeedTest/8707/ADATA-SP600
SSD,SH103S3/240G,Kingston,HyperX 3K 240GB,465,80.6,26509,https://ssd.userbenchmark.com/Kingston-HyperX-3K-240GB/Rating/1818
SSD,CSSD-N240GBGTXB-BK,Corsair,Neutron GTX 240GB,466,80.5,3373,https://ssd.userbenchmark.com/Corsair-Neutron-GTX-240GB/Rating/1404
SSD,SHSS37A/480G,HyperX,Savage 480GB,467,80.5,163,https://ssd.userbenchmark.com/HyperX-Savage-480GB/Rating/3602
SSD,SDSSDHP-256G-G25,SanDisk,Ultra Plus 256GB,468,80.4,16525,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-256GB/Rating/1511
SSD,CT275MX300SSD4,Crucial,MX300 SATA M.2 275GB,469,80.4,14106,https://ssd.userbenchmark.com/SpeedTest/159989/Crucial-CT275MX300SSD4
SSD,ASP920SS3-512GM-C,Adata,Premier Pro SP920 512GB,470,80.3,298,https://ssd.userbenchmark.com/SpeedTest/26813/ADATA-SP920SS
SSD,TS256GSSD370,Transcend,SSD370 256GB,471,80.3,5130,https://ssd.userbenchmark.com/Transcend-SSD370-256GB/Rating/2701
SSD,MKNSSDRE256GB,Mushkin,Reactor 256GB,472,80,904,https://ssd.userbenchmark.com/SpeedTest/30195/MKNSSDRE256GB
SSD,TS256GMTS600,Transcend,MTS600 M.2 256GB,473,79.9,206,https://ssd.userbenchmark.com/SpeedTest/15991/TS256GMTS600
SSD,HDTS748XZSTA,Toshiba,Q300 480GB,474,79.9,5763,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,HDTS748EZSTA,Toshiba,Q300 480GB,474,79.9,5763,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,MTFDDAK480MBB,Micron,M500DC 480GB,475,79.8,212,https://ssd.userbenchmark.com/SpeedTest/21867/Micron-M500DC-MT
SSD,CSSD-F240GBLEB,Corsair,Force LE 240GB,476,79.7,14460,https://ssd.userbenchmark.com/SpeedTest/42143/Corsair-Force-LE-SSD
SSD,HDTS425XZSTA,Toshiba,Q300 Pro 256GB,477,79.7,1381,https://ssd.userbenchmark.com/SpeedTest/35467/TOSHIBA-Q300-Pro
SSD,TS256GMTS800,Transcend,MTS800 M.2 256GB,478,79.4,2019,https://ssd.userbenchmark.com/SpeedTest/20255/TS256GMTS800
SSD,,Samsung,SM841 mSATA 256GB,479,79.3,1217,https://ssd.userbenchmark.com/SpeedTest/4244/SAMSUNG-SSD-SM841-mSATA-256GB
SSD,CSSD-N256GB3-BK,Corsair,Neutron 256GB,480,79.3,1106,https://ssd.userbenchmark.com/SpeedTest/2557/Corsair-Neutron-SSD
SSD,TS256GMTS400,Transcend,MTS400 M.2 256GB,481,79.3,990,https://ssd.userbenchmark.com/SpeedTest/18101/TS256GMTS400
SSD,SD7UB2Q-512G-1022,SanDisk,X300s SATA 512GB,482,79.1,87,https://ssd.userbenchmark.com/SpeedTest/16017/SanDisk-SD7UB2Q512G1122
SSD,PX-256M5M,Plextor,M5M mSATA 256GB,483,79,416,https://ssd.userbenchmark.com/Plextor-M5M-mSATA-256GB/Rating/1626
SSD,SD7SB6S-256G-1122,SanDisk,X300 256GB,484,78.9,2212,https://ssd.userbenchmark.com/SpeedTest/19618/SanDisk-SD7SB6S256G1122
SSD,CT275MX300SSD1,Crucial,MX300 275GB,485,78.9,62031,https://ssd.userbenchmark.com/Crucial-MX300-275GB/Rating/3642
SSD,,PNY,SSD2SC120G709A104-432278 120GB,486,78.9,111,https://ssd.userbenchmark.com/SpeedTest/7030/SSD2SC120G709A104-432278
SSD,TRN150-25SAT3-240G,OCZ,Trion 150 240GB,487,78.8,15725,https://ssd.userbenchmark.com/OCZ-Trion-150-240GB/Rating/3619
SSD,SSDSC2BB300G4,Intel,S3500 Series 300GB,488,78.7,478,https://ssd.userbenchmark.com/SpeedTest/9352/INTEL-SSDSC2BB300G4
SSD,SD6SB1M-256G-1022I,SanDisk,X110 256GB,489,78.7,5191,https://ssd.userbenchmark.com/SpeedTest/6828/SanDisk-SD6SB1M256G1022I
SSD,SSD7CS900-480-RB,PNY,CS900 480GB,490,78.7,15926,https://ssd.userbenchmark.com/SpeedTest/195106/PNY-CS900-480GB-SSD
SSD,,Liteonit,LMT-256 256GB,491,78.6,163,https://ssd.userbenchmark.com/SpeedTest/6096/LITEONIT-LITEONIT-LMT-256
SSD,SSDSC2BW240H601,Intel,535 Series 240GB,492,78.6,8823,https://ssd.userbenchmark.com/Intel-535-Series-240GB/Rating/3500
SSD,THNSNJ128GCSU,Toshiba,HG6 128GB,493,78.5,5276,https://ssd.userbenchmark.com/SpeedTest/12239/TOSHIBA-THNSNJ128GCSU
SSD,CSSD-N120GBGTXB-BK,Corsair,Neutron GTX 120GB,494,78.4,2245,https://ssd.userbenchmark.com/SpeedTest/1081/Corsair-Neutron-GTX-SSD
SSD,PX-256M3,Plextor,M3 256GB,495,78.4,235,https://ssd.userbenchmark.com/SpeedTest/3752/PLEXTOR-PX-256M3
SSD,CSSD-F240GBGS-BK,Corsair,Force GS 240GB,496,78.4,4111,https://ssd.userbenchmark.com/SpeedTest/2047/Corsair-Force-GS
SSD,,Samsung,SM841 2.5" 7mm 128GB,497,78.3,5201,https://ssd.userbenchmark.com/SpeedTest/5663/SAMSUNG-SSD-SM841-25--7mm-128GB
SSD,ASP920SS3-256GM-C,Adata,Premier Pro SP920 256GB,498,78.3,2703,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP920-256GB/Rating/3454
SSD,SKC300S37A/240G,Kingston,SSDNow KC300 240GB,499,78.3,2094,https://ssd.userbenchmark.com/SpeedTest/8366/KINGSTON-SKC300S37A240G
SSD,ST240FP0021,Seagate,600 Pro 240GB,500,78.3,345,https://ssd.userbenchmark.com/SpeedTest/7447/ST240FP0021
SSD,,Liteonit,LCS-128L9S-11 2.5 7mm 128GB,501,78.2,496,https://ssd.userbenchmark.com/SpeedTest/8908/LITEON-IT-LCS-128L9S-11-25-7mm-128GB
SSD,TS256GSSD340,Transcend,SSD340 256GB,502,78.1,1974,https://ssd.userbenchmark.com/SpeedTest/3495/TS256GSSD340
SSD,,Plextor,PX-128M5 128GB,503,78.1,177,https://ssd.userbenchmark.com/SpeedTest/4068/PLEXTOR-PX-128M5
SSD,SSDSC2CW240A3,Intel,520 Series 240GB,504,78,12384,https://ssd.userbenchmark.com/SpeedTest/3641/INTEL-SSDSC2CW240A3
SSD,MKNSSDST240GB,Mushkin,Striker 240GB,505,78,114,https://ssd.userbenchmark.com/SpeedTest/36396/MKNSSDST240GB
SSD,,Liteonit,LMT-256L9M-11 MSATA 256GB,506,77.9,2099,https://ssd.userbenchmark.com/SpeedTest/12690/LITEONIT-LMT-256L9M-11-MSATA-256GB
SSD,,Plextor,PX-128M3P 128GB,507,77.9,227,https://ssd.userbenchmark.com/SpeedTest/3527/PLEXTOR-PX-128M3P
SSD,SD5SB2-512G,SanDisk,X100 512GB,508,77.9,93,https://ssd.userbenchmark.com/SpeedTest/21973/SanDisk-SD5SB2512G
SSD,ASP550SS3-240GM-C,Adata,Premier SP550 240GB,509,77.8,30758,https://ssd.userbenchmark.com/Adata-Premier-SP550-240GB/Rating/3623
SSD,CSSD-F240GBGT-BK,Corsair,Force GT 240GB,510,77.8,4007,https://ssd.userbenchmark.com/SpeedTest/1132/Corsair-Force-GT
SSD,CSSD-N240GB3-BK,Corsair,Neutron (v0) 240GB,511,77.7,365,https://ssd.userbenchmark.com/Corsair-Neutron-v0-240GB/Rating/1405
SSD,SH100S3/240G,Kingston,HyperX 240GB,512,77.7,488,https://ssd.userbenchmark.com/Kingston-HyperX-240GB/Rating/1327
SSD,,Geil,Zenith A3 240GB,513,77.7,66,https://ssd.userbenchmark.com/SpeedTest/22706/GeIL-ZENITH-A3-240GB
SSD,VTX3-25SAT3-240G,OCZ,Vertex 3 240GB,514,77.6,5040,https://ssd.userbenchmark.com/SpeedTest/2653/OCZ-VERTEX3
SSD,R3SL240G,AMD,Radeon R3 240GB,515,77.3,4267,https://ssd.userbenchmark.com/SpeedTest/134613/R3SL240G
SSD,,Liteonit,LMT-256M6M 256GB,516,77.2,524,https://ssd.userbenchmark.com/SpeedTest/5242/LITEONIT-LMT-256M6M
SSD,,Apple,SD0256F 251GB,517,77,291,https://ssd.userbenchmark.com/SpeedTest/6365/APPLE-SSD-SD0256F
SSD,SSDSC2BB240G4,Intel,S3500 Series 240GB,518,77,645,https://ssd.userbenchmark.com/SpeedTest/14275/INTEL-SSDSC2BB240G4
SSD,,Samsung,SM841N mSATA 256GB,519,76.9,501,https://ssd.userbenchmark.com/SpeedTest/17959/SAMSUNG-SSD-SM841N-mSATA
SSD,CT480BX200SSD1,Crucial,BX200 480GB,520,76.9,11905,https://ssd.userbenchmark.com/Crucial-BX200-480GB/Rating/3627
SSD,SSDSC2BW240A4,Intel,530 Series 240GB,521,76.9,16825,https://ssd.userbenchmark.com/SpeedTest/3104/INTEL-SSDSC2BW240A4
SSD,SSDSC2KW240H6,Intel,540s Series 240GB,522,76.9,6817,https://ssd.userbenchmark.com/SpeedTest/125849/INTEL-SSDSC2KW240H6
SSD,CT480M500SSD3,Crucial,M500 mSATA 480GB,523,76.8,385,https://ssd.userbenchmark.com/SpeedTest/5698/Crucial-CT480M500SSD3
SSD,,PNY,SSD2SC240GD4DH08B-T 240GB,524,76.7,113,https://ssd.userbenchmark.com/SpeedTest/7546/SSD2SC240GD4DH08B-T
SSD,SD7SN3Q-256G-1002,SanDisk,X300s SATA M.2 256GB,525,76.7,778,https://ssd.userbenchmark.com/SpeedTest/25276/SanDisk-SD7SN3Q256G1002
SSD,,Samsung,SM841 mSATA 128GB,526,76.6,844,https://ssd.userbenchmark.com/SpeedTest/6657/SAMSUNG-SSD-SM841-mSATA-128GB
SSD,SSDSC2CT240A4K5,Intel,335 Series 240GB,527,76.5,4324,https://ssd.userbenchmark.com/Intel-335-Series-240GB/Rating/1942
SSD,MKNSSDTR240GB,Mushkin,Triactor 240GB,528,76.5,451,https://ssd.userbenchmark.com/SpeedTest/76610/MKNSSDTR240GB
SSD,ASU635SS-960GQ-R,Adata,SU635 960GB,529,76.4,1445,https://ssd.userbenchmark.com/SpeedTest/802076/ADATA-SU635
SSD,ASX900S3-256GM-C,Adata,XPG SX900 256GB,530,76.4,6397,https://ssd.userbenchmark.com/Adata-XPG-SX900-256GB/Rating/1819
SSD,TS256GMSA370,Transcend,MSA370 mSATA 256GB,531,76.2,210,https://ssd.userbenchmark.com/SpeedTest/16272/TS256GMSA370
SSD,,Liteonit,LMT-128L9M-11 MSATA 128GB,532,76.1,537,https://ssd.userbenchmark.com/SpeedTest/12669/LITEONIT-LMT-128L9M-11-MSATA-128GB
SSD,,Toshiba,THNSNH128GCST 128GB,533,76.1,1751,https://ssd.userbenchmark.com/SpeedTest/5795/TOSHIBA-THNSNH128GCST
SSD,SD8SB8U-256G-1122,SanDisk,X400 256GB,534,76.1,2197,https://ssd.userbenchmark.com/SpeedTest/81834/SanDisk-SD8SB8U256G1122
SSD,,Patriot,Blast 240GB,535,76,4628,https://ssd.userbenchmark.com/SpeedTest/33423/Patriot-Blast
SSD,SD7SB6S-128G-1122,SanDisk,X300 128GB,536,76,2663,https://ssd.userbenchmark.com/SpeedTest/20791/SanDisk-SD7SB6S128G1122
SSD,CT120BX100SSD1,Crucial,BX100 120GB,537,76,6800,https://ssd.userbenchmark.com/Crucial-BX100-120GB/Rating/3489
SSD,PPSE240GS25SSDR,Patriot,Pyro SE 240GB,538,76,48,https://ssd.userbenchmark.com/SpeedTest/15337/Patriot-Pyro-SE
SSD,CT240BX200SSD1,Crucial,BX200 240GB,539,75.8,39791,https://ssd.userbenchmark.com/Crucial-BX200-240GB/Rating/3626
SSD,SD6SN1M-256G,SanDisk,X110 SATA M.2 256GB,540,75.8,2108,https://ssd.userbenchmark.com/SpeedTest/10522/SanDisk-SD6SN1M-256G-1006
SSD,SDSSDHII-120G-G25,SanDisk,Ultra II 120GB,541,75.8,9033,https://ssd.userbenchmark.com/SanDisk-Ultra-II-120GB/Rating/3486
SSD,ASU800SS-128GT-C,Adata,Ultimate SU800 128GB,542,75.8,30251,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-128GB/Rating/3911
SSD,SSDSC2KW128G8,Intel,545s Series 128GB,543,75.8,2608,https://ssd.userbenchmark.com/SpeedTest/372338/INTEL-SSDSC2KW128G8
SSD,,Liteonit,LCT-256M3S 2.5 7mm 256GB,544,75.7,2165,https://ssd.userbenchmark.com/SpeedTest/2666/LITEONIT-LCT-256M3S-25-7mm-256GB
SSD,,Samsung,MZNTE512HMJH-000SO 512GB,545,75.6,343,https://ssd.userbenchmark.com/SpeedTest/7215/SAMSUNG-MZNTE512HMJH-000SO
SSD,THNSNJ128G8NU,Toshiba,HG6 SATA M.2 128GB,546,75.6,5788,https://ssd.userbenchmark.com/SpeedTest/14053/TOSHIBA-THNSNJ128G8NU
SSD,ST120HM000,Seagate,600 120GB,547,75.5,640,https://ssd.userbenchmark.com/Seagate-600-120GB/Rating/1891
SSD,,Liteonit,LAT-256M3S 256GB,548,75.5,568,https://ssd.userbenchmark.com/SpeedTest/9087/LITEONIT-LAT-256M3S
SSD,SDSSDHP-128G-G25,SanDisk,Ultra Plus 128GB,549,75.5,14590,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-128GB/Rating/1887
SSD,,Liteonit,LCM-256M3S 256GB,550,75.5,769,https://ssd.userbenchmark.com/SpeedTest/5988/LITEONIT-LCM-256M3S
SSD,SDSSDX-240G-G25,SanDisk,Extreme 240GB,551,75.5,7124,https://ssd.userbenchmark.com/SanDisk-Extreme-240GB/Rating/1328
SSD,SSD7CS1311-120-RB,PNY,CS1311 120GB,552,75.4,12869,https://ssd.userbenchmark.com/PNY-CS1311-120GB/Rating/3614
SSD,CSSD-P128GBP-BK,Corsair,Performance Pro 128GB,553,75.4,266,https://ssd.userbenchmark.com/SpeedTest/5273/Corsair-Performance-Pro
SSD,,Toshiba,THNSNS120GBSP 120GB,554,75.3,90,https://ssd.userbenchmark.com/SpeedTest/7190/TOSHIBA-THNSNS120GBSP
SSD,CT240M500SSD1,Crucial,M500 240GB,555,75.3,32857,https://ssd.userbenchmark.com/Crucial-M500-240GB/Rating/1551
SSD,CT128MX100SSD1,Crucial,MX100 128GB,556,75.2,9276,https://ssd.userbenchmark.com/Crucial-MX100-128GB/Rating/2618
SSD,VTX450-25SAT3-128G,OCZ,Vertex 450 128GB,557,75.1,1032,https://ssd.userbenchmark.com/OCZ-Vertex-450-128GB/Rating/1896
SSD,,Samsung,MZ7TE512HMHP-000 512GB,558,74.9,2979,https://ssd.userbenchmark.com/SpeedTest/10608/SAMSUNG-MZ7TE512HMHP-000
SSD,RVD3X2-FHPX4-240G,OCZ,RevoDrive 3 X2 PCIe 240GB,559,74.9,1066,https://ssd.userbenchmark.com/SpeedTest/6546/OCZ-REVODRIVE3-X2
SSD,VTX3MI-25SAT3-240G,OCZ,Vertex 3 MAX IOPS 240GB,560,74.9,1302,https://ssd.userbenchmark.com/OCZ-Vertex-3-MAX-IOPS-240GB/Rating/376
SSD,MKNSSDCR240GB-DX,Mushkin,Chronos Deluxe 240GB,561,74.8,1798,https://ssd.userbenchmark.com/Mushkin-Chronos-Deluxe-240GB/Rating/1820
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 128GB,562,74.8,1511,https://ssd.userbenchmark.com/SpeedTest/21087/SanDisk-SD7SB3Q128G1002
SSD,PX-128M5M,Plextor,M5M mSATA 128GB,563,74.8,576,https://ssd.userbenchmark.com/SpeedTest/5214/PLEXTOR-PX-128M5M
SSD,THNSNJ256GMCU,Toshiba,HG6 mSATA 256GB,564,74.8,1682,https://ssd.userbenchmark.com/SpeedTest/10622/TOSHIBA-THNSNJ256GMCU
SSD,R3SL480G,AMD,Radeon R3 480GB,565,74.6,516,https://ssd.userbenchmark.com/SpeedTest/134345/R3SL480G
SSD,PX-128M6V,Plextor,M6V 128GB,566,74.6,358,https://ssd.userbenchmark.com/SpeedTest/31385/PLEXTOR-PX-128M6V
SSD,SSD7CS900-240-RB,PNY,CS900 240GB,567,74.5,56580,https://ssd.userbenchmark.com/SpeedTest/180142/PNY-CS900-240GB-SSD
SSD,TS256GSSD320,Transcend,SSD320 256GB,568,74.5,122,https://ssd.userbenchmark.com/SpeedTest/3357/TS256GSSD320
SSD,ASP550SS3-120GM-C,Adata,Premier SP550 120GB,569,74.5,21099,https://ssd.userbenchmark.com/Adata-Premier-SP550-120GB/Rating/3622
SSD,VTX3-25SAT3-256G,OCZ,Vertex 3 256GB,570,74.4,65,https://ssd.userbenchmark.com/SpeedTest/5486/OCZ-VERTEX3
SSD,SD7UB3Q-128G-1122,SanDisk,X300s SATA 128GB,571,74.4,173,https://ssd.userbenchmark.com/SpeedTest/17035/SanDisk-SD7UB3Q128G1122
SSD,,Geil,Zenith S3 240GB,572,74.3,81,https://ssd.userbenchmark.com/SpeedTest/15208/GeIL-ZENITH-S3-240GB
SSD,HDTS724XZSTA,Toshiba,Q300 240GB,573,74.2,5063,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,HDTS724EZSTA,Toshiba,Q300 240GB,573,74.2,5063,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,SH103S3/120G,Kingston,HyperX 3K 120GB,574,74.2,44339,https://ssd.userbenchmark.com/Kingston-HyperX-3K-120GB/Rating/1894
SSD,SSDSC2CT240A3,Intel,330 Series 240GB,575,74.1,1917,https://ssd.userbenchmark.com/SpeedTest/3643/INTEL-SSDSC2CT240A3
SSD,ASP900S3-256GM-C,Adata,SP900 256GB,576,74.1,8720,https://ssd.userbenchmark.com/SpeedTest/3534/ADATA-SP900
SSD,TS256GSSD720,Transcend,SD720 256GB,577,74.1,305,https://ssd.userbenchmark.com/SpeedTest/11778/TS256GSS-TS256GSSD720
SSD,TRN150-25SAT3-120G,OCZ,Trion 150 120GB,578,74,3598,https://ssd.userbenchmark.com/OCZ-Trion-150-120GB/Rating/3618
SSD,,Liteonit,LCT-256M3S-41 7mm 256GB FDE,579,74,286,https://ssd.userbenchmark.com/SpeedTest/5825/LITEONIT-LCT-256M3S-41-7mm-256GB-FDE
SSD,CSSD-F128GBGS-BK,Corsair,Force GS 128GB,580,74,5540,https://ssd.userbenchmark.com/SpeedTest/3191/Corsair-Force-GS
SSD,,Liteonit,L8T-128L6G-HP 128GB,581,73.8,458,https://ssd.userbenchmark.com/SpeedTest/4986/LITEONIT-L8T-128L6G-HP
SSD,SSDSC2CW120A3,Intel,520 Series 120GB,582,73.8,18587,https://ssd.userbenchmark.com/Intel-520-Series-120GB/Rating/1935
SSD,AS511S3-240GM-C,Adata,S511 240GB,583,73.7,59,https://ssd.userbenchmark.com/SpeedTest/2462/ADATA-SS-D-S511-240GB
SSD,,SK,hynix SH920 2.5 256GB,584,73.7,2293,https://ssd.userbenchmark.com/SpeedTest/6594/SK--hynix-SH920-25
SSD,SD5SB2-128G-1006E,SanDisk,X100 128GB,585,73.5,1708,https://ssd.userbenchmark.com/SpeedTest/3767/SanDisk-SD5SB2-128G-1006E
SSD,SUV400S37/480G,Kingston,SSDNow UV400 480GB,586,73.5,27840,https://ssd.userbenchmark.com/SpeedTest/138433/KINGSTON-SUV400S37480G
SSD,PX-128M3,Plextor,M3 128GB,587,73.5,698,https://ssd.userbenchmark.com/SpeedTest/1301/PLEXTOR-PX-128M3
SSD,SA400S37/480G,Kingston,A400 480GB,588,73.4,213648,https://ssd.userbenchmark.com/SpeedTest/296710/KINGSTON-SA400S37480G
SSD,THNSNH128GMCT,Toshiba,HG5d Q Series mSATA 128GB,589,73.2,588,https://ssd.userbenchmark.com/SpeedTest/3134/TOSHIBA-THNSNH128GMCT
SSD,SSD2SC240GE2DA16B-T,PNY,XLR8 Pro 240GB,590,73.2,58,https://ssd.userbenchmark.com/SpeedTest/19864/SSD2SC240GE2DA16B-T
SSD,SD8SB8U-128G-1122,SanDisk,X400 128GB,591,73.2,917,https://ssd.userbenchmark.com/SpeedTest/68942/SanDisk-SD8SB8U128G1122
SSD,SSDSC2BW180H601,Intel,535 Series 180GB,592,73.2,403,https://ssd.userbenchmark.com/SpeedTest/27834/INTEL-SSDSC2BW180H6
SSD,SD6SN1M-128G,SanDisk,X110 SATA M.2 128GB,593,73.1,753,https://ssd.userbenchmark.com/SpeedTest/9934/SanDisk-SD6SN1M128G1002
SSD,CSSD-F180GBGS-BK,Corsair,Force GS 180GB,594,73,612,https://ssd.userbenchmark.com/SpeedTest/1010/Corsair-Force-GS
SSD,MZ-7PC512B/WW,Samsung,830 512GB,595,73,1733,https://ssd.userbenchmark.com/SpeedTest/1612/SAMSUNG-SSD-830-Series
SSD,SD6SF1M-256G-1022,SanDisk,X110 mSATA 256GB,596,72.9,303,https://ssd.userbenchmark.com/SpeedTest/10872/SanDisk-SD6SF1M256G1022
SSD,PX-128M5S,Plextor,M5S 128GB,597,72.9,5783,https://ssd.userbenchmark.com/Plextor-M5S-128GB/Rating/2261
SSD,VTX3MI-25SAT3-120G,OCZ,Vertex 3 MAX IOPS 120GB,598,72.9,3176,https://ssd.userbenchmark.com/SpeedTest/1201/OCZ-VERTEX3-MI
SSD,,Samsung,SM841 mSATA 512GB,599,72.8,514,https://ssd.userbenchmark.com/SpeedTest/4000/SAMSUNG-SSD-SM841-mSATA-512GB
SSD,,Samsung,SM841N mSATA 512GB,600,72.7,365,https://ssd.userbenchmark.com/SpeedTest/11367/SAMSUNG-SSD-SM841N-mSATA
SSD,SSDSC2CT180A4K5,Intel,335 Series 180GB,601,72.7,2755,https://ssd.userbenchmark.com/SpeedTest/1641/INTEL-SSDSC2CT180A4
SSD,MKNSSDEC240GB,Mushkin,ECO2 240GB,602,72.7,307,https://ssd.userbenchmark.com/SpeedTest/24676/MKNSSDEC240GB
SSD,SSDSC2BW120H601,Intel,535 Series 120GB,603,72.7,5240,https://ssd.userbenchmark.com/SpeedTest/28259/INTEL-SSDSC2BW120H6
SSD,GP-GSTFS31240GNTD,Gigabyte,SSD 240GB,604,72.7,18529,https://ssd.userbenchmark.com/SpeedTest/554572/GIGABYTE-GP-GSTFS31240GNTD
SSD,,Liteonit,LMT-256M6M mSATA 256GB,605,72.6,3955,https://ssd.userbenchmark.com/SpeedTest/2486/LITEONIT-LMT-256M6M-mSATA-256GB
SSD,SSDMCEAC240B301,Intel,525 Series mSATA 240GB,606,72.6,118,https://ssd.userbenchmark.com/Intel-525-Series-mSATA-240GB/Rating/1509
SSD,2DP99AA#ABC,HP,S700 500GB,607,72.6,11500,https://ssd.userbenchmark.com/SpeedTest/337629/HP-SSD-S700-500GB
SSD,SVP200S37A120G,Kingston,SSDNow V+200 Series 120GB,608,72.6,913,https://ssd.userbenchmark.com/SpeedTest/1218/KINGSTON-SVP200S3120G
SSD,,SK,hynix SH920 2.5 128GB,609,72.5,812,https://ssd.userbenchmark.com/SpeedTest/12032/SK--hynix-SH920-25
SSD,,Team,XS3 SSD 240GB,610,72.4,22,https://ssd.userbenchmark.com/SpeedTest/8108/TEAM-XS3-SSD
SSD,,Samsung,MZMTE512HMHP-00000 512GB,611,72.4,352,https://ssd.userbenchmark.com/SpeedTest/5246/SAMSUNG-MZMTE512HMHP-00000
SSD,AGT4-25SAT3-256G,OCZ,Agility 4 256GB,612,72.2,1461,https://ssd.userbenchmark.com/OCZ-Agility-4-256GB/Rating/1606
SSD,,Adata,SP600 128GB,613,72.2,8086,https://ssd.userbenchmark.com/SpeedTest/7306/ADATA-SP600
SSD,,Samsung,MZFLV128 NVMe PCIe M.2 128GB,614,72.2,2085,https://ssd.userbenchmark.com/SpeedTest/36806/NVMe-SAMSUNG-MZFLV128
SSD,SUV400S37/240G,Kingston,SSDNow UV400 240GB,615,72.2,113270,https://ssd.userbenchmark.com/SpeedTest/137815/KINGSTON-SUV400S37240G
SSD,VTX4-25SAT3-64G,OCZ,Vertex 4 64GB,616,71.9,508,https://ssd.userbenchmark.com/SpeedTest/1650/OCZ-VERT-OCZ-VERTEX4
SSD,SD6SB1M-128G-1022I,SanDisk,X110 128GB,617,71.9,10974,https://ssd.userbenchmark.com/SpeedTest/8226/SanDisk-SD6SB1M128G1022I
SSD,,Plextor,PX-128M2P 128GB,618,71.9,74,https://ssd.userbenchmark.com/SpeedTest/6634/PLEXTOR--PX-128M2P
SSD,R3SL120G,AMD,Radeon R3 120GB,619,71.9,3183,https://ssd.userbenchmark.com/SpeedTest/124132/R3SL120G
SSD,,Toshiba,THNSNH256G8NT 256GB,620,71.9,340,https://ssd.userbenchmark.com/SpeedTest/12184/TOSHIBA-THNSNH256G8NT
SSD,SD6SP1M-128G-1012,SanDisk,X110 SATA M.2 128GB,621,71.8,1322,https://ssd.userbenchmark.com/SpeedTest/20731/SanDisk-SD6SP1M128G1012
SSD,TS240GSSD220S,Transcend,SSD220 240GB,622,71.8,12103,https://ssd.userbenchmark.com/SpeedTest/129705/TS240GSSD220S
SSD,CSSD-F180GBGT-BK,Corsair,Force GT 180GB,623,71.8,872,https://ssd.userbenchmark.com/SpeedTest/1126/Corsair-Force-GT
SSD,,Samsung,SM841N mSATA 128GB,624,71.8,75,https://ssd.userbenchmark.com/SpeedTest/13601/SAMSUNG-SSD-SM841N-mSATA
SSD,SD8SBAT-256G-1122,SanDisk,Z400s 256GB,625,71.7,11098,https://ssd.userbenchmark.com/SpeedTest/34116/SanDisk-SD8SBAT256G1122
SSD,,Liteonit,LMT-128M6M mSATA 128GB,626,71.6,1631,https://ssd.userbenchmark.com/SpeedTest/5385/LITEONIT-LMT-128M6M-mSATA-128GB
SSD,MKNSSDCR240GB,Mushkin,Chronos 240GB,627,71.5,687,https://ssd.userbenchmark.com/Mushkin-Chronos-240GB/Rating/1622
SSD,THNSNH256GMCT,Toshiba,HG5d Q Series mSATA 256GB,628,71.4,1229,https://ssd.userbenchmark.com/SpeedTest/5507/TOSHIBA-THNSNH256GMCT
SSD,SD6SP1M-256G-1012,SanDisk,X110 SATA M.2 256GB,629,71.4,374,https://ssd.userbenchmark.com/SpeedTest/8660/SanDisk-SD6SP1M256G1012
SSD,CSSD-F128GBLX,Corsair,Force LX 128GB,630,71.4,1876,https://ssd.userbenchmark.com/SpeedTest/12531/CORSAIR-FORCE-LX-SSD
SSD,SSDSC2CW180A3,Intel,520 Series 180GB,631,71.4,16078,https://ssd.userbenchmark.com/SpeedTest/4086/INTEL-SSDSC2CW180A3
SSD,MZ-7PC256B/WW,Samsung,830 256GB,632,71.4,25027,https://ssd.userbenchmark.com/Samsung-830-256GB/Rating/1387
SSD,SKC300S37A/120G,Kingston,SSDNow KC300 120GB,633,71.4,2209,https://ssd.userbenchmark.com/Kingston-SSDNow-KC300-120GB/Rating/2264
SSD,THNSNJ128GMCU,Toshiba,HG6 mSATA 128GB,634,71.3,3048,https://ssd.userbenchmark.com/SpeedTest/10610/TOSHIBA-THNSNJ128GMCU
SSD,,,INTENSO 256GB,635,71.2,3824,https://ssd.userbenchmark.com/SpeedTest/6851/INTENSO
SSD,SSDSC2BF240A4L,Intel,SSD Pro 1500 Series 240GB,636,71.2,4356,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,SSDSC2BF240A401,Intel,SSD Pro 1500 Series 240GB,636,71.2,4356,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
